

*******************************************************************************
Ephemeris / WWW_USER Sat Jun  6 17:48:07 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars (499)                      {source: mar099}
Center body name: Sun (10)                        {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 695700.0, 0.0              {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460678.500000000, A.D. 2025-Jan-03 00:00:00.0000, -5.498796600358368E-01,  1.514671003693311E+00,  4.546884357779594E-02, -1.173676139258060E-02, -4.259024866094042E-03,  1.023767685326987E-04,
2460679.500000000, A.D. 2025-Jan-04 00:00:00.0000, -5.615194784666905E-01,  1.510477788961598E+00,  4.556378731898048E-02, -1.155273265341343E-02, -4.121332277867412E-03,  8.892921333827545E-05,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000, -5.730061353661747E-01,  1.506437887319287E+00,  4.564961746800552E-02, -1.143160357511454E-02, -3.955052673960313E-03,  8.421018142704984E-05,
2460681.500000000, A.D. 2025-Jan-06 00:00:00.0000, -5.844053558808331E-01,  1.502571685958202E+00,  4.573515421021268E-02, -1.137834475146315E-02, -3.776789642874152E-03,  8.831269310169452E-05,
2460682.500000000, A.D. 2025-Jan-07 00:00:00.0000, -5.957857565740564E-01,  1.498882529562015E+00,  4.582904057428436E-02, -1.139373890515386E-02, -3.603850278010833E-03,  1.007912275125361E-04,
2460683.500000000, A.D. 2025-Jan-08 00:00:00.0000, -6.072146122024031E-01,  1.495356543696662E+00,  4.593921478167509E-02, -1.147433347638550E-02, -3.453189590829806E-03,  1.206889029805359E-04,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000, -6.187537046214413E-01,  1.491963508429411E+00,  4.607242558525829E-02, -1.161265145735090E-02, -3.340376389876846E-03,  1.465958365367483E-04,
2460685.500000000, A.D. 2025-Jan-10 00:00:00.0000, -6.304555069376232E-01,  1.488658728902731E+00,  4.623382014988860E-02, -1.179764761216860E-02, -3.278643680519078E-03,  1.767351220452337E-04,
2460686.500000000, A.D. 2025-Jan-11 00:00:00.0000, -6.423599355813639E-01,  1.485385788800790E+00,  4.642662960464940E-02, -1.201538227347883E-02, -3.278081492070477E-03,  2.090711886212697E-04,
2460687.500000000, A.D. 2025-Jan-12 00:00:00.0000, -6.544918683461026E-01,  1.482080018812071E+00,  4.665197144062043E-02, -1.224987164086891E-02, -3.345021359173107E-03,  2.414339366396898E-04,
2460688.500000000, A.D. 2025-Jan-13 00:00:00.0000, -6.668595797315862E-01,  1.478672468592722E+00,  4.690878080264183E-02, -1.248406272780777E-02, -3.481649989078772E-03,  2.716510793784925E-04,
2460689.500000000, A.D. 2025-Jan-14 00:00:00.0000, -6.794541889966228E-01,  1.475094140032482E+00,  4.719387486418755E-02, -1.270087349786093E-02, -3.685875664812174E-03,  2.976806158419113E-04,
2460690.500000000, A.D. 2025-Jan-15 00:00:00.0000, -6.922501545771187E-01,  1.471280223692442E+00,  4.750214636024262E-02, -1.288423476402327E-02, -3.951455531543071E-03,  3.177353556288511E-04,
2460691.500000000, A.D. 2025-Jan-16 00:00:00.0000, -7.052067847223301E-01,  1.467174080092209E+00,  4.782687447772184E-02, -1.302007032402580E-02, -4.268376010016207E-03,  3.303919040101001E-04,
2460692.500000000, A.D. 2025-Jan-17 00:00:00.0000, -7.182706722361022E-01,  1.462730723082689E+00,  4.816013414640249E-02, -1.309715557142744E-02, -4.623463135604438E-03,  3.346774639195261E-04,
2460693.500000000, A.D. 2025-Jan-18 00:00:00.0000, -7.313789048610614E-01,  1.457919592900344E+00,  4.849327877287216E-02, -1.310780223217799E-02, -5.001185595573025E-03,  3.301291648285624E-04,
2460694.500000000, A.D. 2025-Jan-19 00:00:00.0000, -7.444628555495897E-01,  1.452726449809843E+00,  4.881746698226985E-02, -1.304832747591804E-02, -5.384601502618242E-03,  3.168223018729968E-04,
2460695.500000000, A.D. 2025-Jan-20 00:00:00.0000, -7.574523215077544E-01,  1.447154272865233E+00,  4.912420124984714E-02, -1.291927879216292E-02, -5.756391190132811E-03,  2.953657599517758E-04,
2460696.500000000, A.D. 2025-Jan-21 00:00:00.0000, -7.702797596310714E-01,  1.441223108984781E+00,  4.940584557923292E-02, -1.272540091602541E-02, -6.099913057290868E-03,  2.668648996483379E-04,
2460697.500000000, A.D. 2025-Jan-22 00:00:00.0000, -7.828843600717023E-01,  1.434968881540498E+00,  4.965609066117573E-02, -1.247534682415373E-02, -6.400218074112567E-03,  2.328541702055540E-04,
2460698.500000000, A.D. 2025-Jan-23 00:00:00.0000, -7.952157095463537E-01,  1.428441231106415E+00,  4.987033814867939E-02, -1.218115042227498E-02, -6.644961078928001E-03,  1.952035587071932E-04,
2460699.500000000, A.D. 2025-Jan-24 00:00:00.0000, -8.072368210111776E-01,  1.421700520023741E+00,  5.004598061685532E-02, -1.185749307035926E-02, -6.825153300006820E-03,  1.560045765389000E-04,
2460700.500000000, A.D. 2025-Jan-25 00:00:00.0000, -8.189263449673684E-01,  1.414814183429131E+00,  5.018256013708618E-02, -1.152080867000612E-02, -6.935710216756670E-03,  1.174427352142755E-04,
2460701.500000000, A.D. 2025-Jan-26 00:00:00.0000, -8.302798275614027E-01,  1.407852649243954E+00,  5.028179579662340E-02, -1.118828189543534E-02, -6.975761357596197E-03,  8.166429359143608E-05,
2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000, -8.413099387651589E-01,  1.400885075904820E+00,  5.034747848535242E-02, -1.087680065776898E-02, -6.948703149926515E-03,  5.064540440121765E-05,
2460703.500000000, A.D. 2025-Jan-28 00:00:00.0000, -8.520456567210540E-01,  1.393975167727135E+00,  5.038523936470202E-02, -1.060192666569394E-02, -6.861991597976123E-03,  2.607163380195318E-05,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000, -8.625304579870952E-01,  1.387177323059234E+00,  5.040220613643110E-02, -1.037694684361982E-02, -6.726687426741239E-03,  9.235195875598107E-06,
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000, -8.728196240335651E-01,  1.380533350093994E+00,  5.040656807096668E-02, -1.021206344952080E-02, -6.556781430785604E-03,  9.561687412485195E-07,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000, -8.829768282293805E-01,  1.374069950592819E+00,  5.040707631812458E-02, -1.011377228126735E-02, -6.368341166631934E-03,  1.532498563810166E-06,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000, -8.930702114275413E-01,  1.367797124952286E+00,  5.041250996858890E-02, -1.008446688799415E-02, -6.178531009977434E-03,  1.072184151983293E-05,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000, -9.031681854424753E-01,  1.361707595862832E+00,  5.043114042297098E-02, -1.012229292166843E-02, -6.004565322482390E-03,  2.775635246631195E-05,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000, -9.133352203058903E-01,  1.355777285699130E+00,  5.047022672924977E-02, -1.022126151091861E-02, -5.862658570504322E-03,  5.138951880140297E-05,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000, -9.236278721773900E-01,  1.349966818530826E+00,  5.053557266141481E-02, -1.037161474061135E-02, -5.767036427845326E-03,  7.997218116664974E-05,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000, -9.340912941104698E-01,  1.344223955166128E+00,  5.063117254677267E-02, -1.056042095072504E-02, -5.729068158307784E-03,  1.115531048453367E-04,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000, -9.447564424307299E-01,  1.338486812747617E+00,  5.075896743723326E-02, -1.077236355727060E-02, -5.756573170321876E-03,  1.439979708076869E-04,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000, -9.556381490683157E-01,  1.332687672579594E+00,  5.091872649176512E-02, -1.099067529192270E-02, -5.853344023308595E-03,  1.751195291954296E-04,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000, -9.667341773857333E-01,  1.326757143998722E+00,  5.110806080301317E-02, -1.119816088905085E-02, -6.018914973241064E-03,  2.028109763620648E-04,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000, -9.780253190730025E-01,  1.320628430391425E+00,  5.132256882538873E-02, -1.137824586714730E-02, -6.248590171238962E-03,  2.251744254028824E-04,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000, -9.894765262010601E-01,  1.314241437233836E+00,  5.155610453700252E-02, -1.151598746805268E-02, -6.533729796961184E-03,  2.406366431024528E-04,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000, -1.001039009404076E+00,  1.307546471661289E+00,  5.180115198363703E-02, -1.159898611044268E-02, -6.862276683554860E-03,  2.480449958417621E-04,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000, -1.012653174251535E+00,  1.300507307979600E+00,  5.204928336639804E-02, -1.161814176670102E-02, -7.219491322360282E-03,  2.467377473399538E-04,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000, -1.024252216762736E+00,  1.293103432193389E+00,  5.229167274106358E-02, -1.156820913715789E-02, -7.588850429529983E-03,  2.365844190948212E-04,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000, -1.035766158824428E+00,  1.285331328688548E+00,  5.251963400621799E-02, -1.144811777539497E-02, -7.953054286439200E-03,  2.179937549660991E-04,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000, -1.047126077447452E+00,  1.277204730611728E+00,  5.272515037561488E-02, -1.126103764941772E-02, -8.295081426732957E-03,  1.918888065589206E-04,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000, -1.058268269978140E+00,  1.268753818677741E+00,  5.290136304911391E-02, -1.101418613983004E-02, -8.599226348750152E-03,  1.596506587324813E-04,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000, -1.069138101286835E+00,  1.260023417255462E+00,  5.304298928496133E-02, -1.071838824458467E-02, -8.852056976174329E-03,  1.230342275689004E-04,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000, -1.079693298348977E+00,  1.251070297725317E+00,  5.314664438173021E-02, -1.038741680960507E-02, -9.043233500612849E-03,  8.406126562623415E-05,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000, -1.089906491329288E+00,  1.241959753537395E+00,  5.321104793722083E-02, -1.003715301338663E-02, -9.166138686261054E-03,  4.489709678561004E-05,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000, -1.099766846222846E+00,  1.232761655807743E+00,  5.323710180710525E-02, -9.684618294266787E-03, -9.218281194115918E-03,  7.718596440454185E-06,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000, -1.109280689499629E+00,  1.223546229963683E+00,  5.322783500906921E-02, -9.346936747520865E-03, -9.201447322574328E-03, -2.541853311436736E-05,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000, -1.118471086663868E+00,  1.214379810957695E+00,  5.318821893190013E-02, -9.040291255852805E-03, -9.121591913168093E-03, -5.270510143159558E-05,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000, -1.127376400426352E+00,  1.205320835877498E+00,  5.312486411771417E-02, -8.778937003054956E-03, -8.988475077201795E-03, -7.268874102369841E-05,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000, -1.136047916405918E+00,  1.196416318306131E+00,  5.304561710643121E-02, -8.574332532913813E-03, -8.815066892002366E-03, -8.436245966261966E-05,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000, -1.144546681133447E+00,  1.187699019410181E+00,  5.295908192489194E-02, -8.434441347972818E-03, -8.616756365724671E-03, -8.722602918362465E-05,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000, -1.152939745162468E+00,  1.179185488248849E+00,  5.287409539786557E-02, -8.363246626356321E-03, -8.410412909673450E-03, -8.131647109275659E-05,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000, -1.161296040365712E+00,  1.170875090794600E+00,  5.279918827440334E-02, -8.360508633734803E-03, -8.213357547336075E-03, -6.720578671767116E-05,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000, -1.169682142803190E+00,  1.162750086870384E+00,  5.274206502819016E-02, -8.421779622916035E-03, -8.042306591848217E-03, -4.596607036606335E-05,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000, -1.178158179523660E+00,  1.154776750312046E+00,  5.270913405148869E-02, -8.538675320325364E-03, -7.912352201230226E-03, -1.910412918205493E-05,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000, -1.186774128883744E+00,  1.146907464052273E+00,  5.270511688889326E-02, -8.699386446305088E-03, -7.836041965522017E-03,  1.153040459559975E-05,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000, -1.195566739974405E+00,  1.139083662374344E+00,  5.273276033772248E-02, -8.889399075406923E-03, -7.822613640497248E-03,  4.385786505812359E-05,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000, -1.204557258995600E+00,  1.131239440927439E+00,  5.279266897026316E-02, -9.092379915268425E-03, -7.877431695611692E-03,  7.569537168510427E-05,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000, -1.213750101216165E+00,  1.123305614379217E+00,  5.288326829060726E-02, -9.291172527887430E-03, -8.001660049374372E-03,  1.048899443573813E-04,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000, -1.223132549496580E+00,  1.115213974286734E+00,  5.300090077263004E-02, -9.468843745481166E-03, -8.192190949896174E-03,  1.294497958866358E-04,
2460741.500000000, A.D. 2025-Mar-07 00:00:00.0000, -1.232675497755599E+00,  1.106901487557270E+00,  5.314004892246265E-02, -9.609716471101639E-03, -8.441834324579622E-03,  1.476657951637356E-04,
2460742.500000000, A.D. 2025-Mar-08 00:00:00.0000, -1.242335194046203E+00,  1.098314179492083E+00,  5.329367176366364E-02, -9.700325884256138E-03, -8.739756047660115E-03,  1.582156932949926E-04,
2460743.500000000, A.D. 2025-Mar-09 00:00:00.0000, -1.252055876955843E+00,  1.089410464639546E+00,  5.345363422794967E-02, -9.730240743250721E-03, -9.072138407069868E-03,  1.602447558048715E-04,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000, -1.261773144574664E+00,  1.080163722356042E+00,  5.361120326940521E-02, -9.692699708373271E-03, -9.423022499742891E-03,  1.534178856716146E-04,
2460745.500000000, A.D. 2025-Mar-11 00:00:00.0000, -1.271417850605202E+00,  1.070563960028148E+00,  5.375758045103402E-02, -9.585023896825024E-03, -9.775281183996145E-03,  1.379400646074793E-04,
2460746.500000000, A.D. 2025-Mar-12 00:00:00.0000, -1.280920290043845E+00,  1.060618462538674E+00,  5.388443852834308E-02, -9.408780517967235E-03, -1.011166326356452E-02,  1.145438686139040E-04,
2460747.500000000, A.D. 2025-Mar-13 00:00:00.0000, -1.290214419208617E+00,  1.050351388372257E+00,  5.398442931132059E-02, -9.169687599590113E-03, -1.041584524103648E-02,  8.444481328459054E-05,
2460748.500000000, A.D. 2025-Mar-14 00:00:00.0000, -1.299241852794483E+00,  1.039802336986416E+00,  5.405163183793783E-02, -8.877265605347476E-03, -1.067342651179229E-02,  4.926724685655784E-05,
2460749.500000000, A.D. 2025-Mar-15 00:00:00.0000, -1.307955394232657E+00,  1.029023974803669E+00,  5.408191353167707E-02, -8.544257191693069E-03, -1.087280731395144E-02,  1.094531213505086E-05,
2460750.500000000, A.D. 2025-Mar-16 00:00:00.0000, -1.316321884086217E+00,  1.018078864581781E+00,  5.407318232086188E-02, -8.185850491334173E-03, -1.100589589599368E-02, -2.839498061048048E-05,
2460751.500000000, A.D. 2025-Mar-17 00:00:00.0000, -1.324324192797302E+00,  1.007035691492229E+00,  5.402551434600276E-02, -7.818753280670809E-03, -1.106860177424253E-02, -6.656538015136870E-05,
2460752.500000000, A.D. 2025-Mar-18 00:00:00.0000, -1.331962236276325E+00,  9.959651160226547E-01,  5.394114946803847E-02, -7.460174481716095E-03, -1.106108500020730E-02, -1.014488171038264E-04,
2460753.500000000, A.D. 2025-Mar-19 00:00:00.0000, -1.339252952407852E+00,  9.849355065749664E-01,  5.382435485194589E-02, -7.126775109082276E-03, -1.098774624802227E-02, -1.311284845882756E-04,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000, -1.346229239906179E+00,  9.740088119674967E-01,  5.368116494422435E-02, -6.833652633461308E-03, -1.085695833939549E-02, -1.540047045273732E-04,
2460755.500000000, A.D. 2025-Mar-21 00:00:00.0000, -1.352937924223413E+00,  9.632368255180794E-01,  5.351901369895362E-02, -6.593420685691911E-03, -1.068055557218456E-02, -1.688924561411519E-04,
2460756.500000000, A.D. 2025-Mar-22 00:00:00.0000, -1.359436874539035E+00,  9.526580685066587E-01,  5.334628147712064E-02, -6.415440210854047E-03, -1.047311197940943E-02, -1.750936220373491E-04,
2460757.500000000, A.D. 2025-Mar-23 00:00:00.0000, -1.365791447624763E+00,  9.422954830486280E-01,  5.317178424741667E-02, -6.305248950224924E-03, -1.025105252766265E-02, -1.724395480044426E-04,
2460758.500000000, A.D. 2025-Mar-24 00:00:00.0000, -1.372070475423685E+00,  9.321550750571516E-01,  5.300423623535404E-02, -6.264224039833049E-03, -1.003165145641015E-02, -1.613013214193024E-04,
2460759.500000000, A.D. 2025-Mar-25 00:00:00.0000, -1.378342041003887E+00,  9.222255900414864E-01,  5.285171878616583E-02, -6.289498305538006E-03, -9.831978832370273E-03, -1.425671384729297E-04,
2460760.500000000, A.D. 2025-Mar-26 00:00:00.0000, -1.384669300449785E+00,  9.124792415097314E-01,  5.272118782753499E-02, -6.374135367364595E-03, -9.667859546421452E-03, -1.175881354749199E-04,
2460761.500000000, A.D. 2025-Mar-27 00:00:00.0000, -1.391106605453987E+00,  9.028734475593267E-01,  5.261804996475224E-02, -6.507552874778535E-03, -9.552908234279813E-03, -8.809598761920017E-05,
2460762.500000000, A.D. 2025-Mar-28 00:00:00.0000, -1.397696163038455E+00,  8.933534697631702E-01,  5.254583305657601E-02, -6.676168053732129E-03, -9.497698977476921E-03, -5.609730608111088E-05,
2460763.500000000, A.D. 2025-Mar-29 00:00:00.0000, -1.404465436081854E+00,  8.838557934426318E-01,  5.250597135911785E-02, -6.864226199236764E-03, -9.509120413451626E-03, -2.375127481793525E-05,
2460764.500000000, A.D. 2025-Mar-30 00:00:00.0000, -1.411425443157420E+00,  8.743120432131534E-01,  5.249771833867212E-02, -7.054761603030956E-03, -9.589955571893431E-03,  6.762015447534613E-06,
2460765.500000000, A.D. 2025-Mar-31 00:00:00.0000, -1.418570061348573E+00,  8.646531950484986E-01,  5.251819246919952E-02, -7.230632325062695E-03, -9.738712050502068E-03,  3.337450907128053E-05,
2460766.500000000, A.D. 2025-Apr-01 00:00:00.0000, -1.425876374552922E+00,  8.548138280278301E-01,  5.256255322157223E-02, -7.375565706653747E-03, -9.949712880504020E-03,  5.425629444480083E-05,
2460767.500000000, A.D. 2025-Apr-02 00:00:00.0000, -1.433306046037291E+00,  8.447361565107288E-01,  5.262429651382933E-02, -7.475150875037571E-03, -1.021344254288998E-02,  6.792719083718128E-05,
2460768.500000000, A.D. 2025-Apr-03 00:00:00.0000, -1.440807631552199E+00,  8.343735968753980E-01,  5.269565160771935E-02, -7.517717730707843E-03, -1.051712704753813E-02,  7.334701336227810E-05,
2460769.500000000, A.D. 2025-Apr-04 00:00:00.0000, -1.448319691961546E+00,  8.236936513357843E-01,  5.276805525046877E-02, -7.495048822727932E-03, -1.084551271178196E-02,  6.997901252699941E-05,
2460770.500000000, A.D. 2025-Apr-05 00:00:00.0000, -1.455774515591136E+00,  8.126799329934381E-01,  5.283267415003377E-02, -7.402880695551968E-03, -1.118179614356039E-02,  5.782261593602348E-05,
2460771.500000000, A.D. 2025-Apr-06 00:00:00.0000, -1.463102223322451E+00,  8.013332086429200E-01,  5.288094392519950E-02, -7.241164130735367E-03, -1.150864871495218E-02,  3.741347307931742E-05,
2460772.500000000, A.D. 2025-Apr-07 00:00:00.0000, -1.470235006121239E+00,  7.896713957437541E-01,  5.290509166798865E-02, -7.014067415136243E-03, -1.180927306260151E-02,  9.790800267394225E-06,
2460773.500000000, A.D. 2025-Apr-08 00:00:00.0000, -1.477111236614853E+00,  7.777285137440489E-01,  5.289861025506444E-02, -6.729722440767700E-03, -1.206842719761889E-02, -2.356598144284895E-05,
2460774.500000000, A.D. 2025-Apr-09 00:00:00.0000, -1.483679204010844E+00,  7.655526537003182E-01,  5.285665548632287E-02, -6.399729124618280E-03, -1.227335377143980E-02, -6.082744831994969E-05,
2460775.500000000, A.D. 2025-Apr-10 00:00:00.0000, -1.489900244616143E+00,  7.532030899967949E-01,  5.277634183435044E-02, -6.038448371534349E-03, -1.241455782969432E-02, -9.992571294822410E-05,
2460776.500000000, A.D. 2025-Apr-11 00:00:00.0000, -1.495751077071460E+00,  7.407467102775689E-01,  5.265691877132629E-02, -5.662126687716148E-03, -1.248638564071564E-02, -1.386805014031987E-04,
2460777.500000000, A.D. 2025-Apr-12 00:00:00.0000, -1.501225199909489E+00,  7.282539812781247E-01,  5.249981692225097E-02, -5.287905812668322E-03, -1.248736931402861E-02, -1.749320863885964E-04,
2460778.500000000, A.D. 2025-Apr-13 00:00:00.0000, -1.506333266220092E+00,  7.157946965433040E-01,  5.230856123047019E-02, -4.932777759452231E-03, -1.242031619162946E-02, -2.066729702286913E-04,
2460779.500000000, A.D. 2025-Apr-14 00:00:00.0000, -1.511102412575888E+00,  7.034337653183018E-01,  5.208855642983282E-02, -4.612548986694391E-03, -1.229213755263863E-02, -2.321702848147387E-04,
2460780.500000000, A.D. 2025-Apr-15 00:00:00.0000, -1.515574583136564E+00,  6.912272993872272E-01,  5.184675790394278E-02, -4.340876860161744E-03, -1.211342707083051E-02, -2.500714457949905E-04,
2460781.500000000, A.D. 2025-Apr-16 00:00:00.0000, -1.519803951121422E+00,  6.792192364656942E-01,  5.159124800217472E-02, -4.128437150800949E-03, -1.189781472838663E-02, -2.594866212087130E-04,
2460782.500000000, A.D. 2025-Apr-17 00:00:00.0000, -1.523853594879239E+00,  6.674387060386199E-01,  5.133074364745832E-02, -3.982273337613100E-03, -1.166113558565061E-02, -2.600429833526444E-04,
2460783.500000000, A.D. 2025-Apr-18 00:00:00.0000, -1.527791631235373E+00,  6.558982982643062E-01,  5.107406526017005E-02, -3.905367403225916E-03, -1.142046410075053E-02, -2.519074309889478E-04,
2460784.500000000, A.D. 2025-Apr-19 00:00:00.0000, -1.531687041887651E+00,  6.445933414996278E-01,  5.082959938058976E-02, -3.896458289954103E-03, -1.119307288434888E-02, -2.357763982037234E-04,
2460785.500000000, A.D. 2025-Apr-20 00:00:00.0000, -1.535605447339251E+00,  6.335022324979934E-01,  5.060478775647467E-02, -3.950119074024641E-03, -1.099537937189533E-02, -2.128333767399500E-04,
2460786.500000000, A.D. 2025-Apr-21 00:00:00.0000, -1.539605086056986E+00,  6.225877991443903E-01,  5.040567404914069E-02, -4.057088148123009E-03, -1.084194463825581E-02, -1.846767436514206E-04,
2460787.500000000, A.D. 2025-Apr-22 00:00:00.0000, -1.543733244030307E+00,  6.117996126336771E-01,  5.023653579848261E-02, -4.204834222415610E-03, -1.074458540849269E-02, -1.532222934339134E-04,
2460788.500000000, A.D. 2025-Apr-23 00:00:00.0000, -1.548023352441516E+00,  6.010771081062128E-01,  5.009962408816222E-02, -4.378320698290731E-03, -1.071165340922646E-02, -1.205864152811649E-04,
2460789.500000000, A.D. 2025-Apr-24 00:00:00.0000, -1.552492930418127E+00,  5.903533234576170E-01,  4.999502678455219E-02, -4.560922810518632E-03, -1.074752599267858E-02, -8.895703622993004E-05,
2460790.500000000, A.D. 2025-Apr-25 00:00:00.0000, -1.557142498309582E+00,  5.795590283444425E-01,  4.992066368833545E-02, -4.735441615681605E-03, -1.085233909329645E-02, -6.046019843595938E-05,
2460791.500000000, A.D. 2025-Apr-26 00:00:00.0000, -1.561955527753731E+00,  5.686269916149680E-01,  4.987241389489442E-02, -4.885152992989683E-03, -1.102197881515147E-02, -3.703040931673599E-05,
2460792.500000000, A.D. 2025-Apr-27 00:00:00.0000, -1.566899431579202E+00,  5.574961269550467E-01,  4.984436759810807E-02, -4.994827688110717E-03, -1.124833216931659E-02, -2.029267366198066E-05,
2460793.500000000, A.D. 2025-Apr-28 00:00:00.0000, -1.571927533183367E+00,  5.461152639656570E-01,  4.982918698341630E-02, -5.051660205509290E-03, -1.151978166306700E-02, -1.146339905934820E-05,
2460794.500000000, A.D. 2025-Apr-29 00:00:00.0000, -1.576981895300511E+00,  5.344463147273264E-01,  4.981855420379000E-02, -5.046049911835267E-03, -1.182191357382643E-02, -1.127621513379426E-05,
2460795.500000000, A.D. 2025-Apr-30 00:00:00.0000, -1.581996835673929E+00,  5.224666427660573E-01,  4.980367912268193E-02, -4.972186716574780E-03, -1.213839671884434E-02, -1.993723209092799E-05,
2460796.500000000, A.D. 2025-May-01 00:00:00.0000, -1.586902915262475E+00,  5.101704899703100E-01,  4.977583586432358E-02, -4.828405615676373E-03, -1.245197813963545E-02, -3.711246780346952E-05,
2460797.500000000, A.D. 2025-May-02 00:00:00.0000, -1.591631155798829E+00,  4.975693744524763E-01,  4.972689545526823E-02, -4.617288490068162E-03, -1.274553499242044E-02, -6.194820530157532E-05,
2460798.500000000, A.D. 2025-May-03 00:00:00.0000, -1.596117229530685E+00,  4.846914350957470E-01,  4.964982207889209E-02, -4.345506960183865E-03, -1.300311851041119E-02, -9.312303559171985E-05,
2460799.500000000, A.D. 2025-May-04 00:00:00.0000, -1.600305365671597E+00,  4.715797627520846E-01,  4.953910268290451E-02, -4.023415869035438E-03, -1.321092638103806E-02, -1.289284170572846E-04,
2460800.500000000, A.D. 2025-May-05 00:00:00.0000, -1.604151735363008E+00,  4.582898198458317E-01,  4.939108374405409E-02, -3.664422169573454E-03, -1.335814424080264E-02, -1.673728447445670E-04,
2460801.500000000, A.D. 2025-May-06 00:00:00.0000, -1.607627108748205E+00,  4.448861057239689E-01,  4.920419465592726E-02, -3.284167699668232E-03, -1.343760497799438E-02, -2.063032774710932E-04,
2460802.500000000, A.D. 2025-May-07 00:00:00.0000, -1.610718622142053E+00,  4.314382710868019E-01,  4.897904411888209E-02, -2.899575682894163E-03, -1.344622564509687E-02, -2.435364155400316E-04,
2460803.500000000, A.D. 2025-May-08 00:00:00.0000, -1.613430547541546E+00,  4.180169184253793E-01,  4.871838365430533E-02, -2.527819099387507E-03, -1.338519533352017E-02, -2.769918221845820E-04,
2460804.500000000, A.D. 2025-May-09 00:00:00.0000, -1.615784017555234E+00,  4.046893445365238E-01,  4.842694046744268E-02, -2.185273831934536E-03, -1.325990254629803E-02, -3.048187704119632E-04,
2460805.500000000, A.D. 2025-May-10 00:00:00.0000, -1.617815722525370E+00,  3.915154847175180E-01,  4.811112985032365E-02, -1.886520420290737E-03, -1.307960650450834E-02, -3.255090805030729E-04,
2460806.500000000, A.D. 2025-May-11 00:00:00.0000, -1.619575659288965E+00,  3.785443059458448E-01,  4.777866466193024E-02, -1.643455288937807E-03, -1.285687244567508E-02, -3.379890706067159E-04,
